,1,2,3.0,Page Level 4,Page Layout,Existing / Additional Page ?,Inspiration / Current URL (if existing page),Who should write the content?,Notes,Target Keyword,SV,KWD,Additional KWs,Old H1,New Header,Old Title,New Title,Chars (50-65),URL,Old Metas,New Meta Description,Chars (130-160),Type of Content ,Notes,"Original URL 
(if rewritten) ",Document Link,Notes,PSD,Des. URL,Notes,Dev. URL,Date Published ,Live URL ,map_id,map_data,meta_tag,H1_tag,New Header ,Extracted Text,Meta_Link,H1_Link,Article_Link,Title_Link,Page_type,H1_id,H1_com,Meta_id,Meta_com,Article_link,Article_id,Title_id,Title_com,H1_Updated_DB,Meta_Updated_DB,Title_Updated_DB,Fields_Tables_D
138,ArchLinux: 201412-23: php: use after free,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-23-php-use-after-free,,,,,,,ArchLinux: 201412-23: php: use after free,,ArchLinux: 201412-23: php: use after free | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-23-php-use-after-free,ArchLinux: 201412-23: php: use after free - Arch Linux Security Advisory ASA-201412-23 Severity: Moderate Date: 2014-12-19 CVE-ID: CVE-2014-8142,,0,Website Page,,,,,,,,,,,138,,False,False,,archlinux-201412-23-php-use-after-free,,,,,,,,,,,,,,False,False,False,False
139,ArchLinux: 201412-24: ntp: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-24-ntp-multiple-issues,,,,,,,ArchLinux: 201412-24: ntp: multiple issues,,ArchLinux: 201412-24: ntp: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-24-ntp-multiple-issues,ArchLinux: 201412-24: ntp: multiple issues - Arch Linux Security Advisory ASA-201412-24 Severity: Critical Date: 2014-12-22 CVE-ID: CVE-2014-9293,,0,Website Page,,,,,,,,,,,139,,False,False,,archlinux-201412-24-ntp-multiple-issues,,,,,,,,,,,,,,False,False,False,False
140,ArchLinux: 201412-3: firefox: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-3-firefox-multiple-issues,,,,,,,ArchLinux: 201412-3: firefox: multiple issues,,ArchLinux: 201412-3: firefox: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-3-firefox-multiple-issues,ArchLinux: 201412-3: firefox: multiple issues - Arch Linux Security Advisory ASA-201412-3 Severity: Critical Date: 2014-12-03 CVE-ID: CVE-2014-1587,,0,Website Page,,,,,,,,,,,140,,False,False,,archlinux-201412-3-firefox-multiple-issues,,,,,,,,,,,,,,False,False,False,False
141,ArchLinux: 201412-4: graphviz: format string vulnerability,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-4-graphviz-format-string-vulnerability,,,,,,,ArchLinux: 201412-4: graphviz: format string vulnerability,,ArchLinux: 201412-4: graphviz: format string vulnerability | LinuxS...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-4-graphviz-format-string-vulnerability,ArchLinux: 201412-4: graphviz: format string vulnerability - Arch Linux Security Advisory ASA-201412-4 Severity: Medium Date: 2014-12-03 CVE-ID: CVE-2014-9157 Pa,,0,Website Page,,,,,,,,,,,141,,False,False,,archlinux-201412-4-graphviz-format-string-vulnerability,,,,,,,,,,,,,,False,False,False,False
142,ArchLinux: 201412-5: antiword: buffer overflow,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-5-antiword-buffer-overflow,,,,,,,ArchLinux: 201412-5: antiword: buffer overflow,,ArchLinux: 201412-5: antiword: buffer overflow | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-5-antiword-buffer-overflow,ArchLinux: 201412-5: antiword: buffer overflow - Arch Linux Security Advisory ASA-201412-5 Severity: High Date: 2014-12-04 CVE-ID: CVE-2014-8123 Pack,,0,Website Page,,,,,,,,,,,142,,False,False,,archlinux-201412-5-antiword-buffer-overflow,,,,,,,,,,,,,,False,False,False,False
143,ArchLinux: 201412-6: mantisbt: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-6-mantisbt-multiple-issues,,,,,,,ArchLinux: 201412-6: mantisbt: multiple issues,,ArchLinux: 201412-6: mantisbt: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-6-mantisbt-multiple-issues,ArchLinux: 201412-6: mantisbt: multiple issues - Arch Linux Security Advisory ASA-201412-6 Severity: Critical Date: 2014-12-08 CVE-ID: CVE-2014-9272,,0,Website Page,,,,,,,,,,,143,,False,False,,archlinux-201412-6-mantisbt-multiple-issues,,,,,,,,,,,,,,False,False,False,False
144,ArchLinux: 201412-7: bind: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-7-bind-denial-of-service,,,,,,,ArchLinux: 201412-7: bind: denial of service,,ArchLinux: 201412-7: bind: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-7-bind-denial-of-service,ArchLinux: 201412-7: bind: denial of service - Arch Linux Security Advisory ASA-201412-7 Severity: High Date: 2014-12-08 CVE-ID: CVE-2014-8500 Pack,,0,Website Page,,,,,,,,,,,144,,False,False,,archlinux-201412-7-bind-denial-of-service,,,,,,,,,,,,,,False,False,False,False
145,ArchLinux: 201412-8: unbound: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-8-unbound-denial-of-service,,,,,,,ArchLinux: 201412-8: unbound: denial of service,,ArchLinux: 201412-8: unbound: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-8-unbound-denial-of-service,ArchLinux: 201412-8: unbound: denial of service - Arch Linux Security Advisory ASA-201412-8 Severity: High Date: 2014-12-09 CVE-ID: CVE-2014-8602 Pack,,0,Website Page,,,,,,,,,,,145,,False,False,,archlinux-201412-8-unbound-denial-of-service,,,,,,,,,,,,,,False,False,False,False
146,ArchLinux: 201412-9: powerdns-recursor: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-9-powerdns-recursor-denial-of-service,,,,,,,ArchLinux: 201412-9: powerdns-recursor: denial of service,,ArchLinux: 201412-9: powerdns-recursor: denial of service | LinuxSe...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201412-9-powerdns-recursor-denial-of-service,ArchLinux: 201412-9: powerdns-recursor: denial of service - Arch Linux Security Advisory ASA-201412-9 Severity: High Date: 2014-12-09 CVE-ID: CVE-2014-8601 Pack,,0,Website Page,,,,,,,,,,,146,,False,False,,archlinux-201412-9-powerdns-recursor-denial-of-service,,,,,,,,,,,,,,False,False,False,False
147,ArchLinux: 201501-1: imagemagick: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-1-imagemagick-multiple-issues,,,,,,,ArchLinux: 201501-1: imagemagick: multiple issues,,ArchLinux: 201501-1: imagemagick: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-1-imagemagick-multiple-issues,ArchLinux: 201501-1: imagemagick: multiple issues - Arch Linux Security Advisory ASA-201501-1 Severity: High Date: 2015-01-07 CVE-ID: Package : imagemag,,0,Website Page,,,,,,,,,,,147,,False,False,,archlinux-201501-1-imagemagick-multiple-issues,,,,,,,,,,,,,,False,False,False,False
148,ArchLinux: 201501-10: samba: privilege elevation,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-10-samba-privilege-elevation,,,,,,,ArchLinux: 201501-10: samba: privilege elevation,,ArchLinux: 201501-10: samba: privilege elevation | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-10-samba-privilege-elevation,ArchLinux: 201501-10: samba: privilege elevation - Arch Linux Security Advisory ASA-201501-10 Severity: High Date: 2015-01-19 CVE-ID: CVE-2014-8143 Pac,,0,Website Page,,,,,,,,,,,148,,False,False,,archlinux-201501-10-samba-privilege-elevation,,,,,,,,,,,,,,False,False,False,False
149,ArchLinux: 201501-11: tinyproxy: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-11-tinyproxy-denial-of-service,,,,,,,ArchLinux: 201501-11: tinyproxy: denial of service,,ArchLinux: 201501-11: tinyproxy: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-11-tinyproxy-denial-of-service,ArchLinux: 201501-11: tinyproxy: denial of service - Arch Linux Security Advisory ASA-201501-11 Severity: Medium Date: 2015-01-19 CVE-ID: CVE-2012-3505 P,,0,Website Page,,,,,,,,,,,149,,False,False,,archlinux-201501-11-tinyproxy-denial-of-service,,,,,,,,,,,,,,False,False,False,False
150,ArchLinux: 201501-12: libssh: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-12-libssh-denial-of-service,,,,,,,ArchLinux: 201501-12: libssh: denial of service,,ArchLinux: 201501-12: libssh: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-12-libssh-denial-of-service,ArchLinux: 201501-12: libssh: denial of service - Arch Linux Security Advisory ASA-201501-12 Severity: Medium Date: 2015-01-19 CVE-ID: CVE-2014-8132 P,,0,Website Page,,,,,,,,,,,150,,False,False,,archlinux-201501-12-libssh-denial-of-service,,,,,,,,,,,,,,False,False,False,False
151,ArchLinux: 201501-13: polarssl: remote code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-13-polarssl-remote-code-execution,,,,,,,ArchLinux: 201501-13: polarssl: remote code execution,,ArchLinux: 201501-13: polarssl: remote code execution | LinuxSecuri...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-13-polarssl-remote-code-execution,ArchLinux: 201501-13: polarssl: remote code execution - Arch Linux Security Advisory ASA-201501-13 Severity: Critical Date: 2015-01-20 CVE-ID: CVE-2015-1182,,0,Website Page,,,,,,,,,,,151,,False,False,,archlinux-201501-13-polarssl-remote-code-execution,,,,,,,,,,,,,,False,False,False,False
152,ArchLinux: 201501-14: jdk8-openjdk: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-14-jdk8-openjdk-multiple-issues,,,,,,,ArchLinux: 201501-14: jdk8-openjdk: multiple issues,,ArchLinux: 201501-14: jdk8-openjdk: multiple issues | LinuxSecurity...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-14-jdk8-openjdk-multiple-issues,ArchLinux: 201501-14: jdk8-openjdk: multiple issues - Arch Linux Security Advisory ASA-201501-14 Severity: Critical Date: 2015-01-23 CVE-ID: CVE-2014-3566,,0,Website Page,,,,,,,,,,,152,,False,False,,archlinux-201501-14-jdk8-openjdk-multiple-issues,,,,,,,,,,,,,,False,False,False,False
153,ArchLinux: 201501-15: jre8-openjdk: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-15-jre8-openjdk-multiple-issues,,,,,,,ArchLinux: 201501-15: jre8-openjdk: multiple issues,,ArchLinux: 201501-15: jre8-openjdk: multiple issues | LinuxSecurity...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-15-jre8-openjdk-multiple-issues,ArchLinux: 201501-15: jre8-openjdk: multiple issues - Arch Linux Security Advisory ASA-201501-15 Severity: Critical Date: 2015-01-23 CVE-ID: CVE-2014-3566,,0,Website Page,,,,,,,,,,,153,,False,False,,archlinux-201501-15-jre8-openjdk-multiple-issues,,,,,,,,,,,,,,False,False,False,False
154,ArchLinux: 201501-16: jre8-openjdk-headless: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-16-jre8-openjdk-headless-multiple-issues,,,,,,,ArchLinux: 201501-16: jre8-openjdk-headless: multiple issues,,ArchLinux: 201501-16: jre8-openjdk-headless: multiple issues | Linu...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-16-jre8-openjdk-headless-multiple-issues,ArchLinux: 201501-16: jre8-openjdk-headless: multiple issues - Arch Linux Security Advisory ASA-201501-16 Severity: Critical Date: 2015-01-23 CVE-ID: CVE-2014-3566,,0,Website Page,,,,,,,,,,,154,,False,False,,archlinux-201501-16-jre8-openjdk-headless-multiple-issues,,,,,,,,,,,,,,False,False,False,False
155,ArchLinux: 201501-16: unpatched 0day in flash,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-16-unpatched-0day-in-flash,,,,,,,ArchLinux: 201501-16: unpatched 0day in flash,,ArchLinux: 201501-16: unpatched 0day in flash | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-16-unpatched-0day-in-flash,ArchLinux: 201501-16: unpatched 0day in flash - The malware researcher &#039;kafeine&#039; found an 0day in Flash used by Angler EK malware. CVE-2014-8440 CVE,,0,Website Page,,,,,,,,,,,155,,False,False,,archlinux-201501-16-unpatched-0day-in-flash,,,,,,,,,,,,,,False,False,False,False
156,ArchLinux: 201501-17: php: remote code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-17-php-remote-code-execution,,,,,,,ArchLinux: 201501-17: php: remote code execution,,ArchLinux: 201501-17: php: remote code execution | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-17-php-remote-code-execution,ArchLinux: 201501-17: php: remote code execution - Arch Linux Security Advisory ASA-201501-17 Severity: Critical Date: 2015-01-23 CVE-ID: CVE-2014-9427,,0,Website Page,,,,,,,,,,,156,,False,False,,archlinux-201501-17-php-remote-code-execution,,,,,,,,,,,,,,False,False,False,False
157,ArchLinux: 201501-18: jdk7-openjdk: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-18-jdk7-openjdk-multiple-issues,,,,,,,ArchLinux: 201501-18: jdk7-openjdk: multiple issues,,ArchLinux: 201501-18: jdk7-openjdk: multiple issues | LinuxSecurity...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-18-jdk7-openjdk-multiple-issues,ArchLinux: 201501-18: jdk7-openjdk: multiple issues - Arch Linux Security Advisory ASA-201501-18 Severity: Critical Date: 2015-01-23 CVE-ID: CVE-2014-3566,,0,Website Page,,,,,,,,,,,157,,False,False,,archlinux-201501-18-jdk7-openjdk-multiple-issues,,,,,,,,,,,,,,False,False,False,False
158,ArchLinux: 201501-19: jre7-openjdk: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-19-jre7-openjdk-multiple-issues,,,,,,,ArchLinux: 201501-19: jre7-openjdk: multiple issues,,ArchLinux: 201501-19: jre7-openjdk: multiple issues | LinuxSecurity...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-19-jre7-openjdk-multiple-issues,ArchLinux: 201501-19: jre7-openjdk: multiple issues - Arch Linux Security Advisory ASA-201501-19 Severity: Critical Date: 2015-01-23 CVE-ID: CVE-2014-3566,,0,Website Page,,,,,,,,,,,158,,False,False,,archlinux-201501-19-jre7-openjdk-multiple-issues,,,,,,,,,,,,,,False,False,False,False
159,ArchLinux: 201501-2: openssl: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-2-openssl-multiple-issues,,,,,,,ArchLinux: 201501-2: openssl: multiple issues,,ArchLinux: 201501-2: openssl: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-2-openssl-multiple-issues,ArchLinux: 201501-2: openssl: multiple issues - Arch Linux Security Advisory ASA-201501-2 Severity: High Date: 2015-01-09 CVE-ID: CVE-2014-3571 CVE-,,0,Website Page,,,,,,,,,,,159,,False,False,,archlinux-201501-2-openssl-multiple-issues,,,,,,,,,,,,,,False,False,False,False
160,ArchLinux: 201501-20: jre7-openjdk-headless: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-20-jre7-openjdk-headless-multiple-issues,,,,,,,ArchLinux: 201501-20: jre7-openjdk-headless: multiple issues,,ArchLinux: 201501-20: jre7-openjdk-headless: multiple issues | Linu...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-20-jre7-openjdk-headless-multiple-issues,ArchLinux: 201501-20: jre7-openjdk-headless: multiple issues - Arch Linux Security Advisory ASA-201501-20 Severity: Critical Date: 2015-01-23 CVE-ID: CVE-2014-3566,,0,Website Page,,,,,,,,,,,160,,False,False,,archlinux-201501-20-jre7-openjdk-headless-multiple-issues,,,,,,,,,,,,,,False,False,False,False
161,ArchLinux: 201501-21: chromium: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-21-chromium-multiple-issues,,,,,,,ArchLinux: 201501-21: chromium: multiple issues,,ArchLinux: 201501-21: chromium: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-21-chromium-multiple-issues,ArchLinux: 201501-21: chromium: multiple issues - Arch Linux Security Advisory ASA-201501-21 Severity: High Date: 2015-01-25 CVE-ID: CVE-2014-7923 CVE,,0,Website Page,,,,,,,,,,,161,,False,False,,archlinux-201501-21-chromium-multiple-issues,,,,,,,,,,,,,,False,False,False,False
162,ArchLinux: 201501-22: flashplugin: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-22-flashplugin-multiple-issues,,,,,,,ArchLinux: 201501-22: flashplugin: multiple issues,,ArchLinux: 201501-22: flashplugin: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-22-flashplugin-multiple-issues,ArchLinux: 201501-22: flashplugin: multiple issues - Arch Linux Security Advisory ASA-201501-22 Severity: Critical Date: 2015-01-23 CVE-ID: CVE-2015-0311,,0,Website Page,,,,,,,,,,,162,,False,False,,archlinux-201501-22-flashplugin-multiple-issues,,,,,,,,,,,,,,False,False,False,False
163,ArchLinux: 201501-23: jasper: arbitrary code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-23-jasper-arbitrary-code-execution,,,,,,,ArchLinux: 201501-23: jasper: arbitrary code execution,,ArchLinux: 201501-23: jasper: arbitrary code execution | LinuxSecur...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-23-jasper-arbitrary-code-execution,ArchLinux: 201501-23: jasper: arbitrary code execution - Arch Linux Security Advisory ASA-201501-23 Severity: Critical Date: 2015-01-27 CVE-ID: CVE-2014-8157,,0,Website Page,,,,,,,,,,,163,,False,False,,archlinux-201501-23-jasper-arbitrary-code-execution,,,,,,,,,,,,,,False,False,False,False
164,ArchLinux: 201501-24: patch: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-24-patch-multiple-issues,,,,,,,ArchLinux: 201501-24: patch: multiple issues,,ArchLinux: 201501-24: patch: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-24-patch-multiple-issues,ArchLinux: 201501-24: patch: multiple issues - Arch Linux Security Advisory ASA-201501-24 Severity: Medium Date: 2015-01-28 CVE-ID: CVE-2015-1196 C,,0,Website Page,,,,,,,,,,,164,,False,False,,archlinux-201501-24-patch-multiple-issues,,,,,,,,,,,,,,False,False,False,False
165,ArchLinux: 201501-3: unzip: arbitrary code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-3-unzip-arbitrary-code-execution,,,,,,,ArchLinux: 201501-3: unzip: arbitrary code execution,,ArchLinux: 201501-3: unzip: arbitrary code execution | LinuxSecurit...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-3-unzip-arbitrary-code-execution,ArchLinux: 201501-3: unzip: arbitrary code execution - Arch Linux Security Advisory ASA-201501-3 Severity: High Date: 2015-01-10 CVE-ID: CVE-2014-8139 CVE-,,0,Website Page,,,,,,,,,,,165,,False,False,,archlinux-201501-3-unzip-arbitrary-code-execution,,,,,,,,,,,,,,False,False,False,False
166,ArchLinux: 201501-4: libevent: heap overflow,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-4-libevent-heap-overflow,,,,,,,ArchLinux: 201501-4: libevent: heap overflow,,ArchLinux: 201501-4: libevent: heap overflow | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-4-libevent-heap-overflow,ArchLinux: 201501-4: libevent: heap overflow - Arch Linux Security Advisory ASA-201501-4 Severity: Medium Date: 2015-01-13 CVE-ID: CVE-2014-6272 Pa,,0,Website Page,,,,,,,,,,,166,,False,False,,archlinux-201501-4-libevent-heap-overflow,,,,,,,,,,,,,,False,False,False,False
167,ArchLinux: 201501-5: cpio: heap buffer overflow,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-5-cpio-heap-buffer-overflow,,,,,,,ArchLinux: 201501-5: cpio: heap buffer overflow,,ArchLinux: 201501-5: cpio: heap buffer overflow | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-5-cpio-heap-buffer-overflow,ArchLinux: 201501-5: cpio: heap buffer overflow - Arch Linux Security Advisory ASA-201501-5 Severity: Medium Date: 2015-01-14 CVE-ID: CVE-2014-9112 Pa,,0,Website Page,,,,,,,,,,,167,,False,False,,archlinux-201501-5-cpio-heap-buffer-overflow,,,,,,,,,,,,,,False,False,False,False
168,ArchLinux: 201501-6: firefox: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-6-firefox-multiple-issues,,,,,,,ArchLinux: 201501-6: firefox: multiple issues,,ArchLinux: 201501-6: firefox: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-6-firefox-multiple-issues,ArchLinux: 201501-6: firefox: multiple issues - Arch Linux Security Advisory ASA-201501-6 Severity: Critical Date: 2015-01-14 CVE-ID: CVE-2014-8634,,0,Website Page,,,,,,,,,,,168,,False,False,,archlinux-201501-6-firefox-multiple-issues,,,,,,,,,,,,,,False,False,False,False
169,ArchLinux: 201501-7: thunderbird: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-7-thunderbird-multiple-issues,,,,,,,ArchLinux: 201501-7: thunderbird: multiple issues,,ArchLinux: 201501-7: thunderbird: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-7-thunderbird-multiple-issues,ArchLinux: 201501-7: thunderbird: multiple issues - Arch Linux Security Advisory ASA-201501-7 Severity: Critical Date: 2015-01-14 CVE-ID: CVE-2014-8634,,0,Website Page,,,,,,,,,,,169,,False,False,,archlinux-201501-7-thunderbird-multiple-issues,,,,,,,,,,,,,,False,False,False,False
170,ArchLinux: 201501-8: flashplugin: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-8-flashplugin-multiple-issues,,,,,,,ArchLinux: 201501-8: flashplugin: multiple issues,,ArchLinux: 201501-8: flashplugin: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-8-flashplugin-multiple-issues,ArchLinux: 201501-8: flashplugin: multiple issues - Arch Linux Security Advisory ASA-201501-8 Severity: Critical Date: 2014-01-15 CVE-ID: CVE-2015-0301,,0,Website Page,,,,,,,,,,,170,,False,False,,archlinux-201501-8-flashplugin-multiple-issues,,,,,,,,,,,,,,False,False,False,False
171,ArchLinux: 201501-9: curl: url request injection,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-9-curl-url-request-injection,,,,,,,ArchLinux: 201501-9: curl: url request injection,,ArchLinux: 201501-9: curl: url request injection | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201501-9-curl-url-request-injection,ArchLinux: 201501-9: curl: url request injection - Arch Linux Security Advisory ASA-201501-9 Severity: Low Date: 2015-01-18 CVE-ID: CVE-2014-8150 Packa,,0,Website Page,,,,,,,,,,,171,,False,False,,archlinux-201501-9-curl-url-request-injection,,,,,,,,,,,,,,False,False,False,False
172,ArchLinux: 201502-1: privoxy: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-1-privoxy-denial-of-service,,,,,,,ArchLinux: 201502-1: privoxy: denial of service,,ArchLinux: 201502-1: privoxy: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-1-privoxy-denial-of-service,ArchLinux: 201502-1: privoxy: denial of service - Arch Linux Security Advisory ASA-201502-1 Severity: Medium Date: 2015-02-03 CVE-ID: CVE-2015-1380 CV,,0,Website Page,,,,,,,,,,,172,,False,False,,archlinux-201502-1-privoxy-denial-of-service,,,,,,,,,,,,,,False,False,False,False
173,ArchLinux: 201502-10: dbus: denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-10-dbus-denial-of-service,,,,,,,ArchLinux: 201502-10: dbus: denial of service,,ArchLinux: 201502-10: dbus: denial of service | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-10-dbus-denial-of-service,ArchLinux: 201502-10: dbus: denial of service - Arch Linux Security Advisory ASA-201502-10 Severity: Medium Date: 2015-02-10 CVE-ID: CVE-2015-0245 P,,0,Website Page,,,,,,,,,,,173,,False,False,,archlinux-201502-10-dbus-denial-of-service,,,,,,,,,,,,,,False,False,False,False
174,ArchLinux: 201502-11: xorg-server: information leak and denial of service,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-11-xorg-server-information-leak-and-denial-of-service,,,,,,,ArchLinux: 201502-11: xorg-server: information leak and denial of service,,ArchLinux: 201502-11: xorg-server: information leak and denial of s...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-11-xorg-server-information-leak-and-denial-of-service,ArchLinux: 201502-11: xorg-server: information leak and denial of service - Arch Linux Security Advisory ASA-201502-11 Severity: Medium Date: 2015-02-10 CVE-ID: CVE-2015-0245 P,,0,Website Page,,,,,,,,,,,174,,False,False,,archlinux-201502-11-xorg-server-information-leak-and-denial-of-service,,,,,,,,,,,,,,False,False,False,False
175,ArchLinux: 201502-12: krb5: multiple issues,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-12-krb5-multiple-issues,,,,,,,ArchLinux: 201502-12: krb5: multiple issues,,ArchLinux: 201502-12: krb5: multiple issues | LinuxSecurity.com,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-12-krb5-multiple-issues,ArchLinux: 201502-12: krb5: multiple issues - Arch Linux Security Advisory ASA-201502-12 Severity: High Date: 2015-02-17 CVE-ID: CVE-2014-5352 CVE,,0,Website Page,,,,,,,,,,,175,,False,False,,archlinux-201502-12-krb5-multiple-issues,,,,,,,,,,,,,,False,False,False,False
176,ArchLinux: 201502-13: samba: arbitrary code execution,,,,,Existing Page,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-13-samba-arbitrary-code-execution,,,,,,,ArchLinux: 201502-13: samba: arbitrary code execution,,ArchLinux: 201502-13: samba: arbitrary code execution | LinuxSecuri...,,0,https://linuxsecurity.com/advisories/archlinux/archlinux-201502-13-samba-arbitrary-code-execution,ArchLinux: 201502-13: samba: arbitrary code execution - Arch Linux Security Advisory ASA-201502-13 Severity: High Date: 2015-02-23 CVE-ID: CVE-2015-0240 Pac,,0,Website Page,,,,,,,,,,,176,,False,False,,archlinux-201502-13-samba-arbitrary-code-execution,,,,,,,,,,,,,,False,False,False,False
